ensembl_gene_id	external_gene_name	entrezgene_id
ENSG00000232391	RANP2	
ENSG00000221442	MIR548F4	100313895
ENSG00000230190		105375556
ENSG00000015133	CCDC88C	440193
ENSG00000270634		
ENSG00000207318	RNU6-1184P	
ENSG00000117984	CTSD	1509
ENSG00000251936	RNA5SP249	
ENSG00000242266	RN7SL456P	
ENSG00000199370	U3	
ENSG00000243374	RN7SL72P	
ENSG00000274133		
ENSG00000283504		
ENSG00000283648		
ENSG00000218586		
ENSG00000280890	ELDR	
ENSG00000237210		
ENSG00000230564	CALM1P2	
ENSG00000230936		
ENSG00000230882		
ENSG00000148408	CACNA1B	774
ENSG00000251798	RNU6-863P	
ENSG00000227038	GTF2IP7	
ENSG00000259308	FABP5P8	
ENSG00000263643	MIR4515	100616404
ENSG00000285589		
ENSG00000286872		
ENSG00000224273	RABGEF1P3	
ENSG00000213549		
ENSG00000228829		
ENSG00000136404	TM6SF1	53346
ENSG00000105583	WDR83OS	51398
ENSG00000177679	SRRM3	222183
ENSG00000261831		
ENSG00000287921		
ENSG00000285583		
ENSG00000177800	TMEM78	677790
ENSG00000268945		
ENSG00000225620		
ENSG00000283980	GNG14	105372280
ENSG00000232166		
ENSG00000175137	SH3BP5L	80851
ENSG00000132004	FBXW9	84261
ENSG00000134245	WNT2B	7482
ENSG00000170027	YWHAG	7532
ENSG00000213548	PPIAP81	
ENSG00000146700	SSC4D	136853
ENSG00000249138	SLED1	643036
ENSG00000251139		
ENSG00000267791		
ENSG00000286256		
ENSG00000209702	SNORD41	26810
ENSG00000267004		
ENSG00000266698	MIR3945	100500818
ENSG00000251147	TRPC6P7	
ENSG00000263458	MIR4455	100616111
ENSG00000123144	TRIR	79002
ENSG00000279460		
ENSG00000251906	RNU6-351P	
ENSG00000276992		
ENSG00000251473		
ENSG00000252136		
ENSG00000100938	GMPR2	51292
ENSG00000251259		
ENSG00000251586	TET2-AS1	
ENSG00000243383	RN7SL89P	
ENSG00000200917	RNU6-553P	
ENSG00000188372	ZP3	7784
ENSG00000168769	TET2	54790
ENSG00000234041		
ENSG00000227373	RABGAP1L-DT	102724601
ENSG00000198356	GET3	439
ENSG00000265800		
ENSG00000263786		
ENSG00000252042	Y_RNA	
ENSG00000228559		
ENSG00000188612	SUMO2	6613
ENSG00000219023		
ENSG00000218749		
ENSG00000287458		
ENSG00000231905	SETP10	
ENSG00000212579		
ENSG00000228175	GEMIN8P4	
ENSG00000265527	MIR5690	100847048
ENSG00000130363	RSPH3	83861
ENSG00000069275	NUCKS1	64710
ENSG00000164691	TAGAP	117289
ENSG00000039987	BEST2	54831
ENSG00000223432		
ENSG00000144036	EXOC6B	23233
ENSG00000150275	PCDH15	65217
ENSG00000166503	HDGFL3	50810
ENSG00000146267	FAXC	84553
ENSG00000143674	MAP3K21	84451
ENSG00000125450	NUP85	79902
ENSG00000233980	FDPSP2	
ENSG00000250614		
ENSG00000138684	IL21	59067
ENSG00000106211	HSPB1	3315
ENSG00000132423	COQ3	51805
ENSG00000263800	MIR5684	100847071
ENSG00000171223	JUNB	3726
ENSG00000167815	PRDX2	7001
ENSG00000260579		
ENSG00000169594	BNC1	646
ENSG00000132424	PNISR	25957
ENSG00000237317		
ENSG00000214960	CRPPA	729920
ENSG00000187889	FYB2	199920
ENSG00000207766	MIR626	693211
ENSG00000270702		
ENSG00000148110	MFSD14B	84641
ENSG00000260814		
ENSG00000227145	IL21-AS1	100996941
ENSG00000137802	MAPKBP1	23005
ENSG00000287692		
ENSG00000181004	BBS12	166379
ENSG00000267062		
ENSG00000104889	RNASEH2A	10535
ENSG00000249784	SCARNA22	677770
ENSG00000137078	SIT1	27240
ENSG00000185049	NELFA	7469
ENSG00000201733		
ENSG00000174547	MRPL11	65003
ENSG00000134375	TIMM17A	10440
ENSG00000226544	RPL7P22	
ENSG00000223497	H2BL1P	
ENSG00000123552	USP45	85015
ENSG00000224683	RPL36AP29	
ENSG00000206770	Y_RNA	
ENSG00000249085	TNPO1-DT	
ENSG00000263593	MIR4804	100616152
ENSG00000242602	RPL35AP13	
ENSG00000229688	CRPPA-AS1	100506025
ENSG00000271926		
ENSG00000272081	FCHO2-DT	
ENSG00000251467		
ENSG00000248930	CHP1P1	
ENSG00000184349	EFNA5	1946
ENSG00000171243	SOSTDC1	25928
ENSG00000137101	CD72	971
ENSG00000249959		
ENSG00000248827		
ENSG00000239708	RN7SL782P	
ENSG00000272537		
ENSG00000251732	RN7SKP122	
ENSG00000097046	CDC7	8317
ENSG00000249577		
ENSG00000205858	LRRC72	100506049
ENSG00000271766		
ENSG00000267424		
ENSG00000250859	HNRNPKP1	
ENSG00000164244	PRRC1	133619
ENSG00000276181	MIR6794	102466196
ENSG00000267735		
ENSG00000240616	RPS6P25	
ENSG00000135956	TMEM127	55654
ENSG00000095066	HOOK2	29911
ENSG00000224280		
ENSG00000254596		
ENSG00000272361		
ENSG00000287799		
ENSG00000174516	PELI3	246330
ENSG00000234432	LINC02983	100129484
ENSG00000230733		
ENSG00000207973	MIR589	693174
ENSG00000168395	ING5	84289
ENSG00000075624	ACTB	60
ENSG00000284587	MIR943	100126332
ENSG00000185818	NAT8L	339983
ENSG00000232113	TEX50	730159
ENSG00000249006		
ENSG00000250623		
ENSG00000282718		
ENSG00000231378	NDUFAF4P4	
ENSG00000235605		
ENSG00000223525	RABGAP1L-IT1	
ENSG00000148053	NTRK2	4915
ENSG00000224857	LINC01691	
ENSG00000109685	NSD2	7468
ENSG00000273367		
ENSG00000230604	TSEN15P2	
ENSG00000231605	LINC01363	101928484
ENSG00000074181	NOTCH3	4854
ENSG00000136698	CFC1	55997
ENSG00000269892		
ENSG00000089692	LAG3	3902
ENSG00000125447	GGA3	23163
ENSG00000236358		
ENSG00000203737	GPR52	9293
ENSG00000238003	RPL10P4	
ENSG00000215873	FEN1P1	
ENSG00000287008		
ENSG00000256349		
ENSG00000282925		
ENSG00000248799		
ENSG00000185420	SMYD3	64754
ENSG00000251032	CUL1P1	
ENSG00000250603		
ENSG00000204928	GRXCR2	643226
ENSG00000134058	CDK7	1022
ENSG00000244532	RN7SL380P	
ENSG00000010610	CD4	920
ENSG00000174483	BBS1	582
ENSG00000007001	UPP2	151531
ENSG00000135903	PAX3	5077
ENSG00000275711	MIR6795	102465476
ENSG00000269635		
ENSG00000261118		
ENSG00000200084	SNORD68	
ENSG00000105131	EPHX3	79852
ENSG00000178773	CPNE7	27132
ENSG00000272719		
ENSG00000228974		
ENSG00000075618	FSCN1	6624
ENSG00000270802		
ENSG00000273218		
ENSG00000160410	SHKBP1	92799
ENSG00000076321	KLHL20	27252
ENSG00000237738	RNF216-IT1	100874342
ENSG00000283419	MIR6874	102466203
ENSG00000082014	SMARCD3	6604
ENSG00000165272	AQP3	360
ENSG00000279170	TSTD3	100130890
ENSG00000274603	Y_RNA	
ENSG00000275734		
ENSG00000112237	CCNC	892
ENSG00000169856	ONECUT1	3175
ENSG00000272175		
ENSG00000185324	CDK10	8558
ENSG00000270542		
ENSG00000231564	EIF4A1P11	
ENSG00000275651	MIR6851	102465512
ENSG00000250510	GPR162	27239
ENSG00000135778	NTPCR	84284
ENSG00000122133	PAEP	5047
ENSG00000104133	SPG11	80208
ENSG00000213070	HMGB3P6	
ENSG00000282265		
ENSG00000250536	ABHD17AP3	
ENSG00000229747		
ENSG00000212158	SNORD66	692107
ENSG00000117280	RAB29	8934
ENSG00000183323	CCDC125	202243
ENSG00000175182	FAM131A	131408
ENSG00000196862	RGPD4	285190
ENSG00000110811	P3H3	10536
ENSG00000238062	SPATA3-AS1	348761
ENSG00000213830	CFL1P5	
ENSG00000015520	NPC1L1	29881
ENSG00000215006	CHCHD2P2	
ENSG00000271045	NDUFB9P1	
ENSG00000237339	LINC01502	100130954
ENSG00000085231	AK6	102157402
ENSG00000224045	PAEPP1	
ENSG00000233985	LINC01681	
ENSG00000204007	GLT6D1	360203
ENSG00000236543		102723971
ENSG00000148386	LCN9	392399
ENSG00000232175		
ENSG00000287423		
ENSG00000286774		
ENSG00000236719	OVAAL	148756
ENSG00000204128	C2orf72	257407
ENSG00000127191	TRAF2	7186
ENSG00000136636	KCTD3	51133
ENSG00000261829		
ENSG00000135914	HTR2B	3357
ENSG00000152942	RAD17	5884
ENSG00000201574	RNU1-93P	
ENSG00000237039	RPS28P4	
ENSG00000263641	MIR4777	100616317
ENSG00000156966	B3GNT7	93010
ENSG00000172799	ZBTB8OSP2	
ENSG00000230047	HIGD2AP1	
ENSG00000233538		
ENSG00000206885	SNORA75	654321
ENSG00000207280	SNORD20	6082
ENSG00000202400	SNORD82	25826
ENSG00000283312		
ENSG00000283491		
ENSG00000114859	CLCN2	1181
ENSG00000125445	MRPS7	51081
ENSG00000223198	RNU2-22P	
ENSG00000286942		
ENSG00000171596	NMUR1	10316
ENSG00000287049		
ENSG00000142327	RNPEPL1	57140
ENSG00000232434	AJM1	389813
ENSG00000119335	SET	6418
ENSG00000263843	MIF4GD-DT	100287042
ENSG00000090006	LTBP4	8425
ENSG00000101977	MCF2	4168
ENSG00000286688		
ENSG00000125454	SLC25A19	60386
ENSG00000174165	ZDHHC24	254359
ENSG00000111664	GNB3	2784
ENSG00000225486		
ENSG00000227043	LINC01682	
ENSG00000171496	OR1L8	138881
ENSG00000260259	LINC02166	
ENSG00000163874	ZC3H12A	80149
ENSG00000157657	ZNF618	114991
ENSG00000248746	ACTN3	89
ENSG00000158792	SPATA2L	124044
ENSG00000285777		
ENSG00000237249		
ENSG00000286109		
ENSG00000213068		
ENSG00000054392	HHAT	55733
ENSG00000260942	CAPN10-DT	
ENSG00000135164	DMTF1	9988
ENSG00000106714	CNTNAP3	79937
ENSG00000142330	CAPN10	11132
ENSG00000075399	VPS9D1	9605
ENSG00000248692	ADGRL3-AS1	
ENSG00000225405	RPS15AP17	
ENSG00000241344	RPL21P47	
ENSG00000250249		
ENSG00000201644	Y_RNA	
ENSG00000138768	USO1	8615
ENSG00000240370	RPL13P5	
ENSG00000261373	VPS9D1-AS1	100128881
ENSG00000227994		
ENSG00000286552		
ENSG00000225711		
ENSG00000131165	CHMP1A	5119
ENSG00000010626	LRRC23	10233
ENSG00000250105		
ENSG00000283338		
ENSG00000122223	CD244	51744
ENSG00000066336	SPI1	6688
ENSG00000148204	CRB2	286204
ENSG00000177885	GRB2	2885
ENSG00000264583	MIR4487	100616222
ENSG00000165915	SLC39A13	91252
ENSG00000207991	MIR601	693186
ENSG00000274932	MIR7150	102465688
ENSG00000237336		
ENSG00000230826		
ENSG00000229115		
ENSG00000234881	PIGFP2	
ENSG00000106689	LHX2	9355
ENSG00000224153	LINC02054	105374250
ENSG00000283625		
ENSG00000227509	LINC01839	
ENSG00000200579	Y_RNA	
ENSG00000150281	CTF1	1489
ENSG00000008226	DLEC1	9940
ENSG00000155714	PDZD9	255762
ENSG00000229717		
ENSG00000222644	RNU2-16P	
ENSG00000156194	PPEF2	5470
ENSG00000228007		
ENSG00000231227		
ENSG00000265987		
ENSG00000234921		
ENSG00000264853		
ENSG00000265342		
ENSG00000264511	MIR3678	100500841
ENSG00000223217	RNU6-938P	
ENSG00000265794		
ENSG00000288701	PRRC2B	84726
ENSG00000103194	USP10	9100
ENSG00000108666	C17orf75	64149
ENSG00000235869		
ENSG00000188739	RBM34	23029
ENSG00000276949		
ENSG00000185176	AQP12B	653437
ENSG00000248593	DSTNP2	171220
ENSG00000275703		
ENSG00000165917	RAPSN	5913
ENSG00000219159		
ENSG00000274977		
ENSG00000172482	AGXT	189
ENSG00000111674	ENO2	2026
ENSG00000138744	NAAA	27163
ENSG00000286666		
ENSG00000135750	KCNK1	3775
ENSG00000139880	CDH24	64403
ENSG00000201896	RN7SKP153	
ENSG00000279347		
ENSG00000273198		
ENSG00000203730	TEDDM1	127670
ENSG00000225719	NMNAT1P2	
ENSG00000273483		
ENSG00000287987		
ENSG00000203729	LINC00272	388719
ENSG00000064313	TAF2	6873
ENSG00000232809	VDAC1P10	
ENSG00000064270	ATP2C2	9914
ENSG00000284623	LINC02786	
ENSG00000285981		
ENSG00000261729		105371653
ENSG00000223869		
ENSG00000229228	LINC00582	100287814
ENSG00000215796		
ENSG00000185221	GAPDHP24	
ENSG00000233047	LINC01677	
ENSG00000105245	NUMBL	9253
ENSG00000288841		
ENSG00000270072		
ENSG00000107099	DOCK8	81704
ENSG00000265559	RN7SL652P	
ENSG00000213619	NDUFS3	4722
ENSG00000172478	MAB21L4	79919
ENSG00000265139		
ENSG00000263749	OOSP1P2	
ENSG00000143341	HMCN1	83872
ENSG00000283774	MIR632	693217
ENSG00000274341		
ENSG00000278668		
ENSG00000266385		
ENSG00000279762		
ENSG00000151332	MBIP	51562
ENSG00000264083		
ENSG00000264373		
ENSG00000202100	Y_RNA	
ENSG00000108298	RPL19	6143
ENSG00000090316	MAEA	10296
ENSG00000233392	UICLM	200772
ENSG00000152939	MARVELD2	153562
ENSG00000189326	SPANXN4	441525
ENSG00000223991		
ENSG00000224490	TTC21B-AS1	
ENSG00000189023	MAGEB16	139604
ENSG00000231668	PPP2R2DP1	
ENSG00000174016	TENT5D	169966
ENSG00000201965	Y_RNA	
ENSG00000238813	Y_RNA	
ENSG00000222376	RN7SKP152	
ENSG00000135925	WNT10A	80326
ENSG00000269433	OPN1MW3	101060233
ENSG00000060971	ACAA1	30
ENSG00000228135	LINC01494	101928537
ENSG00000200029	RNU6-642P	
ENSG00000229674	H2AL3	115482686
ENSG00000110536	PTPMT1	114971
ENSG00000235024	CDK5R2-AS1	
ENSG00000232030	MAGEB6B	392433
ENSG00000224928	KRT8P30	
ENSG00000198021	SPANXA1	30014
ENSG00000171450	CDK5R2	8941
ENSG00000269437	NXF2B	728343
ENSG00000236445	LINC00608	
ENSG00000223284	RNU6-195P	
ENSG00000163497	FEV	54738
ENSG00000123444	KBTBD4	55709
ENSG00000111676	ATN1	1822
ENSG00000219755		
ENSG00000163499	CRYBA2	1412
ENSG00000123815	COQ8B	79934
ENSG00000153291	SLC25A27	9481
ENSG00000268902	CSAG2	102723547
ENSG00000066427	ATXN3	4287
ENSG00000248714	ZNF652-AS1	
ENSG00000250948		
ENSG00000244717	RPS27P14	
ENSG00000186244		
ENSG00000249295		101928924
ENSG00000250186		
ENSG00000266477	RN7SL616P	
ENSG00000207127	Y_RNA	
ENSG00000212260	RNU6-724P	
ENSG00000229944	EIF4EP2	
ENSG00000178605	GTPBP6	8225
ENSG00000249497	LINC02075	101927207
ENSG00000183474	GTF2H2C	728340
ENSG00000181222	POLR2A	5430
ENSG00000228309	LINC01350	
ENSG00000229782	SPNS2-AS1	
ENSG00000183018	SPNS2	124976
ENSG00000200376	RNU5E-10P	
ENSG00000198973	MIR375	494324
ENSG00000231880		
ENSG00000224090		100129175
ENSG00000242973	TDRD6-AS1	101926934
ENSG00000278057	TEX28	1527
ENSG00000196666	FAM180B	399888
ENSG00000180113	TDRD6	221400
ENSG00000172247	C1QTNF4	114900
ENSG00000268988	SPANXN2	494119
ENSG00000229739	PDC-AS1	102724919
ENSG00000181378	CFAP65	255101
ENSG00000287585		122319696
ENSG00000269226	TMSB15B	286527
ENSG00000269226	TMSB15B	122394733
ENSG00000111678	C12orf57	113246
ENSG00000146070	PLA2G7	7941
ENSG00000109919	MTCH2	23788
ENSG00000116703	PDC	5132
ENSG00000269313	MAGIX	79917
ENSG00000238923	RNU7-1	100147744
ENSG00000132382	MYBBP1A	10514
ENSG00000273874	MIR6859-2	102465909
ENSG00000278791		
ENSG00000278757	U6	
ENSG00000264341		
ENSG00000264101	MIR4689	100616421
ENSG00000265141	RN7SL451P	
ENSG00000221083		
ENSG00000111679	PTPN6	5777
ENSG00000252404		
ENSG00000222511	Y_RNA	
ENSG00000265392	MIR4252	100422975
ENSG00000243267	RN7SL614P	
ENSG00000201725	RNU6-304P	
ENSG00000274258	MIR6728	102465436
ENSG00000239149	SNORA59A	677882
ENSG00000239149	SNORA59A	677885
ENSG00000252151	RNU6-1265P	
ENSG00000252969	SNORA70	
ENSG00000184216	IRAK1	3654
ENSG00000252417	RNU7-179P	
ENSG00000200975	RNU1-7P	
ENSG00000201609	RNU4-28P	
ENSG00000238482	RNU6-1208P	
ENSG00000252956	RNA5SP40	
ENSG00000069122	ADGRF5	221395
ENSG00000265606	MIR4695	100616120
ENSG00000284357	MIR34A	407040
ENSG00000278034	MIR6731	102465437
ENSG00000207237	RNU6-110P	
ENSG00000222784	RN7SKP91	
ENSG00000266210	RN7SL371P	
ENSG00000265961	Y_RNA	
ENSG00000251866	SCARNA21B	107397391
ENSG00000252691		
ENSG00000264371	MIR4425	100616365
ENSG00000253005	RNU6-176P	
ENSG00000238316		
ENSG00000207941	MIR552	693137
ENSG00000264773	MIR4420	100616164
ENSG00000130313	PGLS	25796
ENSG00000252448	SNORA63	
ENSG00000200421	Y_RNA	
ENSG00000222282	RNU6-584P	
ENSG00000199963	RNU6-605P	
ENSG00000264698	MIR4255	100422898
ENSG00000207328	RNU6-636P	
ENSG00000207466	Y_RNA	
ENSG00000252368	RNA5SP43	
ENSG00000206779	Y_RNA	
ENSG00000265596	MIR3659	100500801
ENSG00000212541	RNU6-510P	
ENSG00000200796	RNU6-753P	
ENSG00000252190		
ENSG00000264613	RN7SL290P	
ENSG00000199240	RNA5SP46	
ENSG00000277168	Metazoa_SRP	
ENSG00000283724	MIR6732	102465438
ENSG00000284410	MIR6733	102465439
ENSG00000252018	RNU2-30P	
ENSG00000206627	RNU6-969P	
ENSG00000283414	U6	
ENSG00000207508	RNU6-1237P	
ENSG00000200171	Y_RNA	
ENSG00000207194	RNU6-1026P	
ENSG00000283477	MIR6079	102464830
ENSG00000264834		
ENSG00000263675	MIR5581	100847010
ENSG00000266188		
ENSG00000206981	RNU6-40P	
ENSG00000200174	Y_RNA	
ENSG00000265822	MIR4422	100616272
ENSG00000265815		
ENSG00000238653	RNU7-62P	
ENSG00000212624		
ENSG00000200575	RNU6-414P	
ENSG00000212360	RNU6-1177P	
ENSG00000242860	RN7SL180P	
ENSG00000263908	MIR3116-1	100422902
ENSG00000283690	MIR3116-2	100422946
ENSG00000199921	RNU6-161P	
ENSG00000251825	RN7SKP19	
ENSG00000201153	RNU6-371P	
ENSG00000222624	RNU2-15P	
ENSG00000223152	RNU4-88P	
ENSG00000212308	RNA5SP23	
ENSG00000166455	C16orf46	123775
ENSG00000279049		
ENSG00000276081	MIR7156	102466995
ENSG00000239640	RN7SL62P	
ENSG00000252338	RNU6-503P	
ENSG00000251785	RNA5SP20	
ENSG00000239319	RN7SL854P	
ENSG00000222849	RNA5SP21	
ENSG00000269161		
ENSG00000163945	UVSSA	57654
ENSG00000283749	MIR4781	100616315
ENSG00000251958	RNU6-1102P	
ENSG00000243771		
ENSG00000109920	FNBP4	23360
ENSG00000251767	RNU7-8P	
ENSG00000243437	RN7SL370P	
ENSG00000202263	RNA5SP22	
ENSG00000199318	RNA5SP52	
ENSG00000199666	SNORD3G	109616984
ENSG00000142444	TIMM29	90580
ENSG00000200601	RNA5SP50	
ENSG00000242482	RN7SL392P	
ENSG00000212366	RNU6-1246P	
ENSG00000201620	RNA5SP51	
ENSG00000206817	Y_RNA	
ENSG00000284247	MIR2682	100616452
ENSG00000010539	ZNF200	7752
ENSG00000200839	RNA5SP48	
ENSG00000267469		
ENSG00000264963	RN7SL440P	
ENSG00000264271	RN7SL488P	
ENSG00000239504	RN7SL583P	
ENSG00000284202	MIR137	406928
ENSG00000251720	RNU7-123P	
ENSG00000274321		
ENSG00000104964	TLE5	166
ENSG00000198974	MIR30E	407034
ENSG00000212248	RNU6-750P	
ENSG00000207962	MIR30C1	407031
ENSG00000276884		
ENSG00000207234	RNU6-125P	
ENSG00000202259	RNU6-1318P	
ENSG00000212459	RNU6-695P	
ENSG00000278287		
ENSG00000277565		
ENSG00000263526	MIR378G	100616321
ENSG00000211575	MIR760	100126348
ENSG00000275823		
ENSG00000277689		
ENSG00000274199		
ENSG00000202254	Y_RNA	
ENSG00000244256	RN7SL130P	
ENSG00000201491	RNU4-75P	
ENSG00000199831	RN7SKP291	
ENSG00000275455	MIR7852	102465839
ENSG00000252162	RNU6-830P	
ENSG00000272051	Y_RNA	
ENSG00000283899	MIR761	100313892
ENSG00000200800	RNU1-130P	
ENSG00000207502		
ENSG00000252530	RNU6-965P	
ENSG00000200536		
ENSG00000211543	MIR320B1	
ENSG00000252797	RN7SKP272	
ENSG00000212266		
ENSG00000225730	ADGRF5-AS1	
ENSG00000222209	RNA5SP56	
ENSG00000277141	Metazoa_SRP	
ENSG00000281756	C2-AS1	102060414
ENSG00000215930	MIR942	100126331
ENSG00000238761		
ENSG00000201114	Y_RNA	
ENSG00000206679	Y_RNA	
ENSG00000264419	MIR548AC	100616384
ENSG00000204356	NELFE	7936
ENSG00000222069	RN7SKP285	
ENSG00000274428	RNVU1-25	
ENSG00000199879	RNVU1-22	
ENSG00000274408	RNA5SP536	
ENSG00000283676	MIR5087	100847044
ENSG00000252005	RNU4ATAC8P	
ENSG00000252510	RNA5SP55	
ENSG00000207340	RNVU1-1	101954273
ENSG00000252830	RNA5SP533	
ENSG00000274450		
ENSG00000252135	RNU1-155P	
ENSG00000163501	IHH	3549
ENSG00000278596	MIR6077	102466225
ENSG00000238825	RNVU1-2	
ENSG00000201183	RNVU1-3	101954272
ENSG00000202408	RNVU1-21	
ENSG00000200090	Y_RNA	
ENSG00000252744	Y_RNA	
ENSG00000271543		
ENSG00000273768	RNVU1-29	
ENSG00000242565	RN7SL372P	
ENSG00000252941	RNA5SP340	
ENSG00000239984	RN7SL420P	
ENSG00000252874	Y_RNA	
ENSG00000283296	MIR4256	100422976
ENSG00000252717	RNU6-352P	
ENSG00000271557	YPEL5P2	
ENSG00000194297	RNU1-75P	
ENSG00000246211	P4HA3-AS1	101928580
ENSG00000199565	Y_RNA	
ENSG00000264755	MIR3131	100422957
ENSG00000277313	7SK	
ENSG00000286606		
ENSG00000274940	MIR8083	102466879
ENSG00000207341	RNA5SP64	
ENSG00000240317	RN7SL764P	
ENSG00000207472	RNU6-41P	
ENSG00000206880	RNU6-1310P	
ENSG00000252552	RNU6-307P	
ENSG00000199849	RNU5F-6P	
ENSG00000252407	RNU7-183P	
ENSG00000165434	PGM2L1	283209
ENSG00000212538	U3	
ENSG00000251813	RNU6-983P	
ENSG00000207108	Y_RNA	
ENSG00000213901	SLC23A3	151295
ENSG00000201312	RNA5SP72	
ENSG00000207039	Y_RNA	
ENSG00000202491	RNU6-716P	
ENSG00000201596	Y_RNA	
ENSG00000276839	Metazoa_SRP	
ENSG00000207974	MIR557	693142
ENSG00000273629	U7	
ENSG00000201493	RNU1-141P	
ENSG00000215952	MIR921	100126349
ENSG00000200139	RNU6-778P	
ENSG00000283575	U6	
ENSG00000238765	RNA5SP57	
ENSG00000264916	RN7SL230P	
ENSG00000212338		
ENSG00000206659	Y_RNA	
ENSG00000253025	RNU2-12P	
ENSG00000201619		
ENSG00000201544	SNORA16B	692157
ENSG00000167741	GGT6	124975
ENSG00000202498	SNORD116	
ENSG00000221545	MIR1255B2	100313835
ENSG00000252906	SCARNA3	677679
ENSG00000206692	Y_RNA	
ENSG00000202329	RNU6-609P	
ENSG00000242794	RN7SL299P	
ENSG00000212144	U8	
ENSG00000283340	MIR3119-1	100422839
ENSG00000252860	RNU6-570P	
ENSG00000252501	RNU4-77P	
ENSG00000263390	MIR3119-2	100423010
ENSG00000207181	SNORA14B	677802
ENSG00000265744	MIR4427	100616390
ENSG00000264377	MIR4671	100616380
ENSG00000207149	RNU6-465P	
ENSG00000283936	MIR3658	100500832
ENSG00000284485	MIR205	406988
ENSG00000201638	RNY4P16	
ENSG00000275213	Metazoa_SRP	
ENSG00000239494	RN7SL333P	
ENSG00000212230	RNU6-747P	
ENSG00000252371	RNU6-725P	
ENSG00000199442	Y_RNA	
ENSG00000200033	RNU6-403P	
ENSG00000239690	RN7SL668P	
ENSG00000202184	RNU6-1283P	
ENSG00000241395	RN7SL344P	
ENSG00000104343	UBE2W	55284
ENSG00000200982	Y_RNA	
ENSG00000275207	MIR6740	102465443
ENSG00000202300	RNU6-487P	
ENSG00000222407	RNA5SP80	
ENSG00000212961	HNRNPA1P40	
ENSG00000222986	RNU5A-5P	
ENSG00000265435	MIR3121	100423032
ENSG00000254631		
ENSG00000272262	RNU6-89P	
ENSG00000200495	RNU6-1205P	
ENSG00000202609	MIR488	574441
ENSG00000252553	RNA5SP73	
ENSG00000255440		
ENSG00000206764	RNU6-152P	
ENSG00000222240	RN7SKP156	
ENSG00000212187		
ENSG00000206637	SNORA70H	109616993
ENSG00000264402	MIR548AL	100616215
ENSG00000254928		
ENSG00000253097	RNU2-19P	
ENSG00000262921		
ENSG00000255444	CYCSP27	
ENSG00000200036	RNA5SP65	
ENSG00000201421	Y_RNA	
ENSG00000262519	TXNP4	
ENSG00000254974		
ENSG00000212610	U3	
ENSG00000252484	RN7SKP49	
ENSG00000201944	SNORA72	
ENSG00000175536	LIPT2	387787
ENSG00000200327	RNA5SP62	
ENSG00000188176	SMTNL2	342527
ENSG00000206905	Y_RNA	
ENSG00000200972	RNU5A-8P	
ENSG00000243051	RN7SL269P	
ENSG00000252011		
ENSG00000207326	Y_RNA	
ENSG00000212205	Y_RNA	
ENSG00000253042	SNORA70	
ENSG00000274121		
ENSG00000254837	LIPT2-AS1	100287896
ENSG00000264358	MIR3122	100422947
ENSG00000206640	Y_RNA	
ENSG00000212527	RNA5SP63	
ENSG00000252879	RN7SKP98	
ENSG00000252612	Y_RNA	
ENSG00000202264	RNA5SP77	
ENSG00000285609	5S_rRNA	
ENSG00000175538	KCNE3	10008
ENSG00000206762	RNU6-418P	
ENSG00000007392	LUC7L	55692
ENSG00000252084	RN7SKP12	
ENSG00000200085	Y_RNA	
ENSG00000264500	MIR3124	100422879
ENSG00000202025	RNU6-1240P	
ENSG00000169297	NR0B1	190
ENSG00000225545		
ENSG00000206990	Y_RNA	
ENSG00000230175		
ENSG00000225272		
ENSG00000254094		
ENSG00000215838		440700
ENSG00000253399		
ENSG00000238709	RNU7-56P	
ENSG00000086712	TXLNG	55787
ENSG00000235608	NKX1-1	54729
ENSG00000261863	LINC01996	400568
ENSG00000273365		
ENSG00000114354	TFG	10342
ENSG00000222429	RNU6-955P	
ENSG00000224358	TMCO1-AS1	
ENSG00000288563		
ENSG00000230659		
ENSG00000274238		
ENSG00000161905	ALOX15	246
ENSG00000162545	CAMK2N1	55450
ENSG00000277695		
ENSG00000276542		
ENSG00000228919		389199
ENSG00000090432	MUL1	79594
ENSG00000207807	MIR95	407052
ENSG00000273267		
ENSG00000251460		
ENSG00000250471	GMPSP1	
ENSG00000170801	HTRA3	94031
ENSG00000215520	RPS4XP4	
ENSG00000183114	FAM43B	163933
ENSG00000158825	CDA	978
ENSG00000174080	CTSF	8722
ENSG00000115649	CNPPD1	27013
ENSG00000177910	SPATA31C2	441452
ENSG00000177910	SPATA31C2	645961
ENSG00000158828	PINK1	65018
ENSG00000126259	KIRREL2	84063
ENSG00000230180	RPL12P49	
ENSG00000090054	SPTLC1	10558
ENSG00000197822	OCLN	100506658
ENSG00000102054	RBBP7	5931
ENSG00000284005	MIR6084	102464833
ENSG00000117242	PINK1-AS	100861548
ENSG00000141456	PELP1	27043
ENSG00000234473	ZNF101P2	
ENSG00000238754	SCARNA18B	107397392
ENSG00000134371	CDC73	79577
ENSG00000207713	MIR200C	406985
ENSG00000207708	MIR141	406933
ENSG00000271969		
ENSG00000238795	SCARNA12	677777
ENSG00000111669	TPI1	7167
ENSG00000106404	CLDN15	24146
ENSG00000163995	ABLIM2	84448
ENSG00000113396	SLC27A6	28965
ENSG00000253273		
ENSG00000272469	RN7SL760P	
ENSG00000144567	RETREG2	79137
ENSG00000251633	GYG1P1	
